,fsym_id,Implosion_Start_Date,Implosion_End_Date
2981,L0LMY4-R,,
2982,L32LM8-R,,
2983,L4RVDF-R,,
2984,L57MYN-R,,
2985,L6L78P-R,,
2986,LWR367-R,,
2987,M14JMH-R,,
2988,M3SZMM-R,,
2989,MG3L5K-R,,
2990,MNLK3T-R,,
2991,P224MV-R,,
2992,PC2HTD-R,,
2993,PLXYRH-R,,
2994,Q8GQ62-R,,
2995,QGXWB9-R,,
2996,QH7T5J-R,,
2997,QN46SG-R,,
2998,QZTC73-R,,
2999,RRVLYW-R,,
3000,S10BLP-R,,
3001,S7VF6V-R,,
3002,SD70PZ-R,,
3003,SGMHRW-R,,
3004,SM2HZD-R,,
3005,SV0H8F-R,,
3006,SZDD5P-R,,
3007,VB2BLJ-R,,
3008,VFZD2R-R,,
3009,VX8BCY-R,,
3010,WW88H5-R,,
3011,WX86H6-R,,
3012,XH7MSH-R,,
3013,XKTNJQ-R,,
3014,BDSS3R-R,,
3015,BL6JPT-R,,
3016,C465NL-R,,
3017,C8X5L2-R,,
3018,CFGMBT-R,,
3019,CQDPSV-R,,
3020,CXW1DC-R,,
3021,DCZY5Y-R,,
3022,F8WW1X-R,,
3023,F9B0DJ-R,,
3024,FXP260-R,,
3025,GLDMBP-R,,
3026,GNC42T-R,,
3027,HQ42R8-R,,
3028,HSMXPT-R,,
3029,JXLR9G-R,,
3030,K916G7-R,,
3031,K9L2XB-R,,
3032,KHT2M2-R,,
3033,KW4YQ9-R,,
3034,L1TD9Y-R,,
3035,L6GXZL-R,,
3036,L8R3VG-R,,
3037,LHJHG8-R,2022-01-07,2023-08-04
3038,LSJWZ3-R,,
3039,MGW9T6-R,,
3040,MKCV9L-R,,
3041,NJKRL6-R,,
3042,PRDMM0-R,,
3043,PRHCG6-R,,
3044,QF1XDJ-R,,
3045,QPC4MK-R,,
3046,QQV9DM-R,,
3047,RH0FP6-R,,
3048,RXKYTZ-R,,
3049,S35DHM-R,,
3050,SM5Q2D-R,,
3051,T9M36X-R,,
3052,TKKMD8-R,,
3053,VPKM2W-R,,
3054,W0ZM40-R,,
3055,W2901T-R,,
3056,WKQJV0-R,,
3057,WRVQ53-R,,
3058,WT2QNS-R,,
3059,WXGLP6-R,,
3060,X197L5-R,,
3061,XC2Z7L-R,,
3062,B3DWZD-R,,
3063,BL5MZZ-R,,
3064,BSNPGP-R,,
3065,CHQR2M-R,2014-12-19,2023-11-01
3066,CQCLPT-R,,
3067,CW1RP5-R,,
3068,CYNGLX-R,2019-06-07,2021-01-15
3069,D40G1K-R,,
3070,DMRWLY-R,,
3071,DWQWPR-R,2008-05-09,2011-01-21
3072,FFCHBX-R,,
3073,FJ4YZS-R,2007-09-21,2012-09-07
3074,G6LMSP-R,,
3075,GFDBJ9-R,,
3076,HKR3DN-R,,
3077,HNJDC0-R,,
3078,JBG6Z2-R,,
3079,JFZSDC-R,,
3080,JH2HQ0-R,,
3081,K1WDK6-R,,
3082,L6HJ34-R,,
3083,MWNNBS-R,,
3084,MYY724-R,,
3085,N625BC-R,,
3086,NFMJ99-R,,
3087,NMHX4G-R,,
3088,NRVDNP-R,,
3089,P0SS2F-R,,
3090,PSLKQB-R,,
3091,QTK3WX-R,,
3092,RLBX09-R,,
3093,RMJKYQ-R,,
3094,RYPV7L-R,,
3095,S798S0-R,,
3096,SQQXTC-R,,
3097,TLK1DT-R,,
3098,TQ34D4-R,,
3099,TQB7YT-R,,
3100,V3PLQ6-R,,
3101,VBFS0W-R,,
3102,VGZGBX-R,,
3103,VKC835-R,,
3104,WM5Y9H-R,,
3105,WY02R9-R,2018-03-30,2023-01-13
3106,XLY63V-R,,
3107,BYSL4F-R,,
3108,C49776-R,,
3109,CG1M9B-R,,
3110,CSS4WS-R,,
3111,DDZKGK-R,2008-10-10,2022-06-03
3112,F3LMFD-R,,
3113,FSX29G-R,,
3114,G7XWMK-R,,
3115,GMS328-R,,
3116,H9F0DP-R,,
3117,HG61MH-R,2012-09-21,2017-12-29
3118,HN7HHS-R,,
3119,K0RFS9-R,,
3120,K0RRGP-R,,
3121,K4G0TB-R,,
3122,KJZM9C-R,,
3123,KS00L1-R,,
3124,L4YKXD-R,,
3125,LC40ST-R,,
3126,LR1J13-R,,
3127,LVJ2XS-R,,
3128,N2128H-R,,
3129,N28HXY-R,,
3130,P1YWJX-R,,
3131,PVSF2Z-R,,
3132,PWVY5L-R,,
3133,PY8VSN-R,,
3134,Q402SZ-R,,
3135,QT3X71-R,,
3136,QZ2T6Y-R,,
3137,RGVRRT-R,,
3138,RHTMCH-R,,
3139,S38X5X-R,,
3140,S7V3MK-R,,
3141,S8T91R-R,,
3142,SSYDX3-R,,
3143,T6BQ41-R,,
3144,TH96RV-R,2018-07-20,2022-03-11
3145,TYY66H-R,,
3146,WBNF6N-R,,
3147,WRXGHR-R,,
3148,WSYHLT-R,,
3149,X5HN6G-R,,
3150,X6G60N-R,,
3151,C4F1MX-R,,
3152,C6GQP8-R,,
3153,CW3339-R,,
3154,D8L36H-R,,
3155,DP4TH7-R,,
3156,DXZQS6-R,,
3157,F7YG6K-R,,
3158,FJ7XMK-R,,
3159,FNNZ05-R,,
3160,FS87W7-R,,
3161,G869XP-R,2022-01-07,2023-09-22
3162,HBSBX5-R,,
3163,HTKQ3B-R,2006-06-02,2014-12-05
3164,HTSK4R-R,,
3165,JPSY7M-R,2010-02-05,2015-10-02
3166,JZ00V2-R,,
3167,K2LVHD-R,,
3168,K760JQ-R,,
3169,L0NQ8G-R,,
3170,LQH5F9-R,,
3171,M518YV-R,,
3172,M8FZ7R-R,,
3173,MJ6TLS-R,,
3174,MJBLTB-R,,
3175,MLGYGQ-R,,
3176,MLHNQ8-R,,
3177,MN7GZD-R,,
3178,NF6Q7N-R,,
3179,NRZ5W7-R,,
3180,P2T8SL-R,,
3181,PN94GB-R,,
3182,QFY4B2-R,2015-12-31,2022-12-30
3183,QKL948-R,,
3184,QS8ZXV-R,,
3185,R93JB1-R,,
3186,RFPWB4-R,,
3187,RYRV1G-R,,
3188,S9ZTR1-R,,
3189,SCWDQ8-R,,
3190,TH9ZKX-R,,
3191,TPH9LL-R,,
3192,TWSFML-R,,
3193,VD4FVP-R,,
3194,VFJZ4T-R,,
3195,W0KPN1-R,,
3196,W7HXRN-R,,
3197,W9X9MG-R,,
3198,WFLMHL-R,,
3199,WSDJH4-R,,
3200,X7FN37-R,,
3201,XBZR2K-R,,
3202,XF3JK9-R,,
3203,XJMJQW-R,,
3204,XNDVL2-R,,
3205,XP5QW7-R,,
3206,B40L7K-R,,
3207,B6TV0T-R,,
3208,C0WF4M-R,,
3209,CSVR3H-R,,
3210,CXMDQ2-R,,
3211,DH0N54-R,,
3212,DLMWW3-R,,
3213,F3GHYX-R,,
3214,F96PDR-R,,
3215,FJ5RHJ-R,,
3216,FSFYHB-R,,
3217,G5RZ2V-R,,
3218,GSXT9S-R,,
3219,H2V4B3-R,,
3220,H64DMB-R,,
3221,HN183F-R,,
3222,JT75WB-R,,
3223,K410LQ-R,,
3224,L32348-R,,
3225,LHNS7X-R,,
3226,M2M8M5-R,,
3227,M8CS1P-R,,
3228,MG3141-R,,
3229,MJCGG4-R,,
3230,NBCKRK-R,,
3231,NXD9CX-R,,
3232,PD4PR5-R,,
3233,PJSTMF-R,,
3234,R5SD3R-R,,
3235,RDLQ52-R,,
3236,RVG496-R,,
3237,RX4D6H-R,,
3238,RXMV9M-R,,
3239,RYRZ9L-R,,
3240,SGJK43-R,,
3241,SRJB1Z-R,,
3242,SWB6SH-R,,
3243,T67HQR-R,,
3244,T8Q3VN-R,,
3245,TP3XRS-R,,
3246,V3YLQG-R,,
3247,VWLZ1B-R,,
3248,W6SSCQ-R,,
3249,XFW8B2-R,,
3250,BFSY5M-R,,
3251,BGY9MT-R,,
3252,BNFGJW-R,,
3253,BY76QV-R,,
3254,C8J5BG-R,,
3255,CFH7NJ-R,,
3256,CG99Q9-R,,
3257,CHKH1P-R,,
3258,CKZ3CQ-R,,
3259,CY5M4V-R,,
3260,DTKG2G-R,,
3261,F4NL9B-R,,
3262,F4WW65-R,,
3263,FG27P5-R,,
3264,FMFDFZ-R,,
3265,FPSXNZ-R,,
3266,FVMWBC-R,,
3267,FWJZ82-R,,
3268,G210KN-R,,
3269,G8C7YY-R,2016-10-21,2022-01-07
3270,GM34R7-R,,
3271,H7DGWR-R,,
3272,HQ87P5-R,,
3273,HSBWB6-R,,
3274,HSFSHK-R,,
3275,HVT7LH-R,,
3276,JRFYNM-R,,
3277,JXMLY8-R,,
3278,KDJSF0-R,,
3279,MS57L1-R,,
3280,MSJFYK-R,,
3281,NRWVTF-R,,
3282,PVG5TM-R,,
3283,QQ4KKV-R,,
3284,R2C2BZ-R,,
3285,RQTHBC-R,,
3286,T7BW90-R,,
3287,TS5T36-R,,
3288,VVFNT8-R,,
3289,W4467L-R,,
3290,WTYQ43-R,,
3291,X7FGCP-R,,
3292,XBVDTH-R,,
3293,XQFYJX-R,,
3294,B1ZWDG-R,,
3295,B6BCXP-R,,
3296,B7ZK4B-R,,
3297,B8311W-R,,
3298,BHJ3ZX-R,,
3299,CB3JV4-R,,
3300,CDWZ1M-R,,
3301,D8KXWB-R,,
3302,DF47SB-R,,
3303,DHDDL5-R,,
3304,F3K9Y5-R,,
3305,F5Z4ND-R,,
3306,FH1F7H-R,,
3307,FK0KRS-R,,
3308,FY24QV-R,,
3309,G7VDLY-R,,
3310,GTQ9D4-R,,
3311,HKQMMB-R,,
3312,JKX9V2-R,,
3313,KTZF10-R,,
3314,M4L90G-R,,
3315,M7JZH3-R,,
3316,MM0Z5Y-R,,
3317,MMVW6W-R,,
3318,MVM145-R,,
3319,NFVZJ9-R,,
3320,NYX4W0-R,,
3321,P6FN20-R,,
3322,P8WKW8-R,,
3323,PC0CC0-R,,
3324,PKTL67-R,,
3325,PTRH60-R,,
3326,Q9TZYW-R,,
3327,QS306Y-R,,
3328,QWVFXV-R,,
3329,QZ1YL4-R,2007-11-09,2009-06-26
3330,R722V0-R,,
3331,RBB706-R,,
3332,RBJWF5-R,,
3333,RTXD8D-R,,
3334,SB3777-R,,
3335,SD29B5-R,,
3336,T0JCXJ-R,2001-08-24,2022-10-21
3337,T786FR-R,,
3338,TD8W6Q-R,,
3339,TTRB8C-R,,
3340,V99HRS-R,,
3341,VLJ7QY-R,,
3342,VNMTTH-R,,
3343,VS0MPV-R,,
3344,VVBBG4-R,,
3345,VXJJSD-R,,
3346,VXQYS5-R,,
3347,W005Q2-R,,
3348,WF5P5T-R,,
3349,WFKYB2-R,,
3350,BC21NB-R,,
3351,BNMF4Q-R,,
3352,BPQ7KC-R,,
3353,BYLXZR-R,,
3354,C0ST55-R,,
3355,C12RLY-R,,
3356,C37QZF-R,,
3357,C6GKC3-R,,
3358,CKTV7Q-R,2001-01-19,2007-01-12
3359,CRDTPL-R,,
3360,CX44BH-R,,
3361,D0W54X-R,,
3362,DBT3V8-R,,
3363,DVD2ZJ-R,,
3364,FSMX35-R,,
3365,FXJJJR-R,,
3366,G418KB-R,,
3367,GJSMWN-R,,
3368,GMX4T2-R,,
3369,GZFDNW-R,2001-08-10,2016-02-05
3370,H8DT5P-R,,
3371,H931PM-R,,
3372,HRS8NL-R,,
3373,HY2LSJ-R,,
3374,JQ6GT1-R,,
3375,K4KFNW-R,,
3376,L0LY41-R,,
3377,L48KWQ-R,,
3378,LCZ0RL-R,,
3379,LD3SGP-R,,
3380,MCNKKL-R,,
3381,MGF613-R,,
3382,MMRZQ5-R,,
3383,MMWW8Z-R,,
3384,MR0XB0-R,,
3385,N232R0-R,,
3386,N5WFCZ-R,,
3387,NK4RMT-R,,
3388,NS30TG-R,,
3389,P36L73-R,,
3390,P46BWZ-R,,
3391,P5BDRW-R,,
3392,P97GSM-R,,
3393,PX5J9F-R,,
3394,Q1QQLY-R,,
3395,QMZWNJ-R,,
3396,QXZCJM-R,,
3397,RBFZXG-R,,
3398,RT6LNX-R,,
3399,S25KPP-R,,
3400,S7VTW3-R,,
3401,STVGDF-R,,
3402,TBWRW4-R,,
3403,TV2QBC-R,,
3404,TY0WZP-R,,
3405,VJ58KG-R,,
3406,VKXB0K-R,,
3407,VT66G5-R,,
3408,WRJK92-R,,
3409,B2G7PV-R,,
3410,B6YYWP-R,,
3411,BK88XC-R,,
3412,BPQFJ4-R,,
3413,CGHPHX-R,,
3414,DRJ5TH-R,,
3415,FMF7K7-R,,
3416,FNMHRB-R,,
3417,G4BVL2-R,,
3418,G5GCDG-R,2008-09-26,2010-03-26
3419,GGQ02G-R,,
3420,GMN3GJ-R,,
3421,GWK3MB-R,,
3422,H69CWS-R,,
3423,H9SPFD-R,,
3424,HXX6HG-R,,
3425,JFW6L0-R,,
3426,JS75R7-R,,
3427,JWQ4NK-R,,
3428,L8M03Q-R,,
3429,LFQDBH-R,,
3430,LN2BV6-R,,
3431,LS8V75-R,,
3432,M4VXFJ-R,,
3433,MD2D9X-R,,
3434,MGXH9K-R,,
3435,MYZF74-R,,
3436,MYZPRD-R,,
3437,MZYB86-R,,
3438,N84MCZ-R,,
3439,NHH7RV-R,,
3440,NK3H6M-R,,
3441,NNJ1JP-R,,
3442,P1X666-R,,
3443,PHLYTB-R,2017-09-22,2020-07-17
3444,QGRVMG-R,,
3445,QTBYHH-R,,
3446,QZ30M4-R,,
3447,RS1X82-R,,
3448,RV5YKD-R,,
3449,SFFS6X-R,,
3450,SSYTPH-R,,
3451,SVLGJ8-R,,
3452,TH1HN6-R,,
3453,TK96HJ-R,,
3454,TS4LFQ-R,,
3455,V6DC2F-R,,
3456,VMM9PX-R,,
3457,VNMK97-R,,
3458,VXQXQ4-R,,
3459,W4K8TH-R,,
3460,WBB61D-R,,
3461,WM9BJF-R,,
3462,XD3XFV-R,,
3463,BXWZVW-R,,
3464,C32SJS-R,,
3465,C46DK8-R,,
3466,CXRJFT-R,,
3467,DS7KRR-R,,
3468,DXVDJ4-R,,
3469,F9C720-R,,
3470,FBC2XZ-R,,
3471,FMDPMV-R,,
3472,FS1W2M-R,,
3473,FWJG8L-R,,
3474,FWLVVV-R,,
3475,GRR3FG-R,,
3476,H9B9C8-R,,
3477,HMVH30-R,,
3478,J1JDGR-R,,
3479,JXJKCN-R,,
3480,JYRG0L-R,,
3481,K9WS89-R,,
3482,KL2NQT-R,,
3483,KLCSS0-R,,
3484,L20XDQ-R,,
3485,L7HH56-R,,
3486,LGJK1V-R,,
3487,LMZSVP-R,,
3488,M5HTXQ-R,,
3489,M64WP1-R,,
3490,M673Y4-R,,
3491,MNQDB9-R,,
3492,MXQ256-R,,
3493,NHWSFC-R,,
3494,P48N94-R,,
3495,P48XTD-R,,
3496,P94974-R,,
3497,Q4MWYY-R,,
3498,QQ33TH-R,,
3499,S5J6BY-R,,
3500,TP3L3G-R,,
3501,TZ751N-R,,
3502,VD3RK1-R,,
3503,W2TV4L-R,,
3504,W91HVN-R,,
3505,WJS1RH-R,,
3506,X6JBCY-R,,
3507,X9VGTG-R,,
3508,CTDSQL-R,,
3509,D409SF-R,,
3510,D6PWF3-R,,
3511,D70L9L-R,,
3512,DDLN3R-R,,
3513,DJCWBD-R,,
3514,F161FN-R,,
3515,F1DFCD-R,,
3516,FF81NK-R,,
3517,FL8QDH-R,,
3518,FRYXR4-R,,
3519,FRZ5Z3-R,,
3520,FS45GS-R,,
3521,FZZZBH-R,,
3522,GHB3SN-R,,
3523,H07T8W-R,,
3524,H1R1VN-R,,
3525,HKLDF7-R,,
3526,HVVL4R-R,,
3527,J16WGZ-R,,
3528,J8D58F-R,,
3529,L1WZNS-R,,
3530,L4DKB9-R,,
3531,L6LCJT-R,,
3532,LLVGGJ-R,2008-08-01,2012-04-27
3533,M1GQFF-R,,
3534,MFYKLV-R,,
3535,NPPDWT-R,,
3536,P0SVV3-R,,
3537,P36Z7R-R,,
3538,Q8X066-R,,
3539,QJKX8T-R,2008-02-22,2013-03-22
3540,QMTZ0N-R,,
3541,QQ3JR0-R,,
3542,R4QG9V-R,,
3543,RK3N1D-R,,
3544,RKZJ9M-R,,
3545,S6HW2Z-R,,
3546,SYR3MS-R,,
3547,SZF0NK-R,,
3548,TJL23L-R,,
3549,TW6KKV-R,,
3550,V1GF8S-R,,
3551,V1HNT3-R,,
3552,V613CM-R,,
3553,VHXWMP-R,,
3554,VNW3QB-R,,
3555,BFT6PW-R,,
3556,BL5CGQ-R,,
3557,BZPFLX-R,,
3558,C4BY6J-R,2001-01-19,2022-04-01
3559,CB41TM-R,,
3560,CS56X4-R,,
3561,D2W2LC-R,,
3562,DCZWZS-R,,
3563,DHHJVD-R,,
3564,DNWS4P-R,,
3565,DNXNVJ-R,,
3566,FDSY7T-R,,
3567,FJYDVZ-R,,
3568,FR4RQH-R,,
3569,FVH4SD-R,2014-08-22,2022-12-09
3570,G5GNZR-R,,
3571,GB8W5D-R,,
3572,GPXWM3-R,,
3573,GQGQ5C-R,,
3574,H3X9VH-R,,
3575,H8J2X7-R,,
3576,J9FXR5-R,,
3577,JK4G1D-R,,
3578,JNLM9V-R,,
3579,JVFR13-R,,
3580,JWKTNR-R,,
3581,KDD9WT-R,,
3582,L1FSKF-R,,
3583,LX1ND5-R,,
3584,MBK7R0-R,,
3585,NZNB1R-R,,
3586,NZQTPZ-R,,
3587,P08BPZ-R,,
3588,PJPSVL-R,,
3589,PN68RD-R,,
3590,PW89XC-R,,
3591,Q3VPDV-R,,
3592,Q40YKX-R,,
3593,Q8DK21-R,,
3594,QTF7MD-R,,
3595,RMF16D-R,,
3596,RY430K-R,,
3597,S4Z657-R,,
3598,SB2JXL-R,,
3599,THHWVG-R,2020-04-17,2023-07-07
3600,TRM1GS-R,2019-09-13,2023-04-14
3601,V6STW4-R,,
3602,VT7SGN-R,,
3603,W2Z0GW-R,,
3604,WXCKXC-R,,
3605,WZVBFJ-R,,
3606,X69BS3-R,,
3607,X9LVJK-R,,
3608,XQ9SM0-R,,
3609,B191CL-R,,
3610,B1H55G-R,,
3611,BBCH4Q-R,,
3612,BVGJLQ-R,,
3613,BZS1LC-R,,
3614,C6HXZD-R,,
3615,C7S6X8-R,,
3616,C8R98H-R,,
3617,CKTYFT-R,,
3618,CX6XN3-R,,
3619,CZG8T2-R,,
3620,DKNVKX-R,,
3621,F3QH6F-R,,
3622,F61TRX-R,,
3623,FZXGK4-R,,
3624,H679XT-R,,
3625,H8S6CV-R,,
3626,HLZHRT-R,,
3627,HSFH1D-R,,
3628,JQ1VB1-R,,
3629,JSZYFX-R,,
3630,JX3NXP-R,,
3631,K4KM01-R,,
3632,KFVJCH-R,,
3633,M6LL14-R,,
3634,M73YJS-R,,
3635,MR1SJC-R,,
3636,MS3FHQ-R,,
3637,MTKCVJ-R,,
3638,NNB088-R,,
3639,P9WQ8H-R,,
3640,PH7QYB-R,,
3641,QBNXD6-R,,
3642,QJ3PQ0-R,,
3643,QVK0TX-R,,
3644,R13R80-R,,
3645,RGZN5G-R,,
3646,RXKP5L-R,,
3647,S49CQZ-R,,
3648,SDMH4B-R,,
3649,SHKY4R-R,,
3650,T8NYMK-R,2018-01-26,2019-11-22
3651,TZ6VGC-R,,
3652,V029JT-R,,
3653,VDP7J2-R,,
3654,VKY5J7-R,,
3655,VM8V8M-R,,
3656,VWLPJ2-R,,
3657,W2ZHSQ-R,,
3658,WG7T4P-R,,
3659,WNHKNH-R,,
3660,X0N4MP-R,,
3661,XP2GJ1-R,,
3662,BJWP4V-R,,
3663,BMKTGM-R,,
3664,CX19TQ-R,,
3665,D2WB1L-R,,
3666,DQ5M42-R,,
3667,DYZT1C-R,,
3668,FWD88N-R,,
3669,FWJZKC-R,,
3670,HMS879-R,,
3671,J5GMVQ-R,,
3672,JF6D7V-R,,
3673,K51CF5-R,,
3674,KHV8JV-R,,
3675,KPPYNZ-R,,
3676,KZNS8F-R,,
3677,MDWLQX-R,,
3678,MJPQK9-R,,
3679,NBZWVY-R,,
3680,NWB55T-R,,
3681,NWD5NB-R,,
3682,NZMRW3-R,,
3683,P5F9DQ-R,,
3684,Q1SQJY-R,,
3685,Q8LVRM-R,,
3686,QVNKL7-R,,
3687,RBGHWY-R,,
3688,RLWYXP-R,,
3689,RWHSFQ-R,,
3690,SM18XJ-R,,
3691,STRYM2-R,,
3692,TG7YKX-R,,
3693,TY0J8B-R,,
3694,V4VS2J-R,,
3695,V56NZW-R,,
3696,VRK9JK-R,,
3697,VYQ02C-R,,
3698,VYQVQ5-R,,
3699,VZYGFG-R,,
3700,W0DHV8-R,,
3701,WVFWFQ-R,,
3702,B8PRRF-R,,
3703,BQSJYH-R,,
3704,BT6QF4-R,,
3705,BW7WCX-R,,
3706,BW92P1-R,,
3707,BWZ93Y-R,,
3708,BZNBHW-R,,
3709,CXJNRS-R,,
3710,CYB6Y5-R,,
3711,DH79H0-R,,
3712,DT81CW-R,,
3713,FVD6P4-R,,
3714,GJ11N8-R,,
3715,H7K6Y6-R,2008-08-01,2010-12-31
3716,H9ZBR7-R,,
3717,HGHTHX-R,,
3718,HJHV1C-R,,
3719,K27PVK-R,,
3720,KF9THT-R,,
3721,L8SB4L-R,,
3722,LQ4H6F-R,,
3723,LXMTDL-R,,
3724,M3RJW8-R,,
3725,MH2LDQ-R,,
3726,N4P9L4-R,,
3727,NNKC0X-R,,
3728,NQXKSR-R,,
3729,NTZ3N0-R,,
3730,NV3F6D-R,,
3731,PHPSQH-R,,
3732,PKSH36-R,,
3733,PX77L1-R,,
3734,PXN7MH-R,,
3735,Q3RFQ9-R,,
3736,QSG343-R,,
3737,QWY3DR-R,,
3738,QZ3ZG1-R,,
3739,R6Z3KM-R,,
3740,RWGCWJ-R,,
3741,S4DXZS-R,,
3742,SHQV83-R,,
3743,T8N9CY-R,,
3744,TQ8MW9-R,2019-05-17,2021-06-04
3745,TT9VPV-R,,
3746,TY202Q-R,,
3747,V60CZY-R,,
3748,VNJWFZ-R,,
3749,VPZMJQ-R,2008-10-31,2010-10-01
3750,VW3QBD-R,,
3751,W007V4-R,,
3752,W00H9C-R,2001-01-26,2005-01-07
3753,W3X8XZ-R,,
3754,WRVWH8-R,2002-06-21,2004-11-26
3755,XC0YCP-R,,
3756,XJNY81-R,,
3757,BFS0V5-R,,
3758,BQQ73X-R,2008-10-10,2021-12-24
3759,C72FR6-R,,
3760,CQB60H-R,,
3761,D50Z54-R,,
3762,DT5PXP-R,,
3763,F5TN25-R,2002-10-25,2006-10-06
3764,FXH4XG-R,,
3765,G01RBS-R,,
3766,G495MR-R,,
3767,G92RX2-R,,
3768,GB5296-R,,
3769,GD85G9-R,,
3770,GZ3BZY-R,,
3771,H401TT-R,,
3772,H447TR-R,,
3773,H6C7DH-R,,
3774,HF23WL-R,,
3775,HNZRC3-R,2008-08-29,2020-10-02
3776,JK8X56-R,,
3777,JVVC72-R,,
3778,JYQZHJ-R,,
3779,K6QB7N-R,,
3780,K8T70K-R,,
3781,KDHCQP-R,,
3782,KRCQHN-R,,
3783,L6TX21-R,,
3784,M182CT-R,,
3785,M66VDW-R,,
3786,NJP55H-R,,
3787,PGKD68-R,,
3788,PJ91Y0-R,,
3789,PLV8X7-R,,
3790,QJBZ19-R,,
3791,QMWWPG-R,,
3792,QR4ZHB-R,,
3793,QXZ9DK-R,,
3794,TQFMYJ-R,2022-01-21,2023-11-01
3795,TY1WWM-R,,
3796,V1WZCR-R,,
3797,VFDJKJ-R,,
3798,VM8DJ9-R,,
3799,VT5VXZ-R,,
3800,W231FZ-R,,
3801,WHWFK1-R,,
3802,WLYYQP-R,,
3803,WQMH87-R,,
3804,WTNK0W-R,,
3805,X1RTS7-R,,
3806,B9H9LH-R,,
3807,BK5ZJ6-R,,
3808,BLBF3G-R,,
3809,BV91GX-R,2001-01-12,2019-10-18
3810,C7S5ZC-R,,
3811,C8WC09-R,,
3812,CX96X4-R,,
3813,CZ9ZM1-R,,
3814,D7F1FN-R,,
3815,DG7TBD-R,2001-01-19,2021-05-21
3816,DTBDNW-R,,
3817,DY0ST6-R,,
3818,F81Z97-R,,
3819,FDLMK7-R,,
3820,FR3Q2W-R,2016-09-23,2023-08-04
3821,GFJQXF-R,,
3822,GL28ZB-R,,
3823,HG8197-R,2008-02-15,2021-09-24
3824,JDVL8B-R,,
3825,JMHXSZ-R,,
3826,JS2N2Z-R,,
3827,KFW7W9-R,,
3828,KVVN6T-R,,
3829,KWYDWS-R,,
3830,KYMG8R-R,,
3831,L5N4G1-R,,
3832,L8M23N-R,2001-01-26,2020-02-14
3833,L8SKLT-R,,
3834,LBV54R-R,,
3835,LN38GY-R,,
3836,LYKD1K-R,,
3837,MJ9XHP-R,,
3838,MKJG2X-R,,
3839,MNY3M2-R,,
3840,MSTXCT-R,,
3841,N7YW9G-R,,
3842,NNC5HC-R,,
3843,NNF50Z-R,,
3844,QT424T-R,,
3845,QWKB4X-R,,
3846,R6WVW3-R,,
3847,RK1Y55-R,,
3848,S2QBYP-R,,
3849,S4KRQV-R,,
3850,S5JL29-R,,
3851,SSKDHB-R,,
3852,T118W2-R,2018-12-14,2022-02-18
3853,TCTL6K-R,,
3854,TJG1FT-R,2001-01-19,2003-09-12
3855,VGB3T2-R,,
3856,VPTC09-R,,
3857,W2QSFV-R,,
3858,WBGB1D-R,,
3859,WT2GFT-R,,
3860,B7588Z-R,,
3861,BDHQGW-R,,
3862,BSQ185-R,,
3863,BV81KZ-R,,
3864,D502G9-R,,
3865,D53495-R,,
3866,DM1B7F-R,,
3867,DS9XL9-R,,
3868,F1H9W3-R,,
3869,F9C4XY-R,,
3870,GM7SLL-R,,
3871,GTYP2P-R,,
3872,GXCVZR-R,,
3873,H00T4J-R,,
3874,H1PMLS-R,,
3875,H67MJ3-R,,
3876,HF9KL2-R,,
3877,HHB8PF-R,,
3878,HLTSN8-R,,
3879,J75B2X-R,,
3880,JFNXZH-R,,
3881,JMC0TR-R,,
3882,K4K54M-R,,
3883,KHXRMJ-R,,
3884,KM7YFC-R,,
3885,L1324D-R,,
3886,LFF613-R,,
3887,LQ7KY5-R,,
3888,LZ8CFN-R,,
3889,N00HD7-R,,
3890,NJ2Z75-R,,
3891,PHJCCD-R,,
3892,PX1NYT-R,2001-01-19,2006-03-24
3893,QBPHNX-R,,
3894,QJ3RNX-R,,
3895,R4M3YQ-R,2017-02-10,2023-02-24
3896,RDKHVY-R,,
3897,SB0WS1-R,,
3898,SCBF22-R,,
3899,T6CPQP-R,,
3900,TTNZT5-R,,
3901,V2HD3N-R,,
3902,V5VVBP-R,,
3903,V6ZMTG-R,,
3904,VK3QR3-R,,
3905,VP70WY-R,,
3906,WFYD4T-R,,
3907,WG6Z0C-R,,
3908,WN8874-R,,
3909,X3NXQY-R,,
3910,XN0T7D-R,,
3911,B868ZN-R,,
3912,BBSMLF-R,,
3913,BJV66B-R,,
3914,BMF291-R,,
3915,C8XJ7D-R,,
3916,DDY1L4-R,2001-03-09,2005-07-29
3917,FFV1V9-R,,
3918,FHRG96-R,,
3919,GGPHRM-R,,
3920,GX803M-R,,
3921,HMJ1KL-R,,
3922,J70ZTV-R,,
3923,K0SS5D-R,,
3924,KGNL0W-R,2019-05-03,2022-06-03
3925,LBWY95-R,,
3926,LF5451-R,,
3927,MMC4GC-R,,
3928,ND85XY-R,,
3929,NFLLJF-R,2002-06-07,2023-04-28
3930,NL8N5K-R,,
3931,NPFQGV-R,,
3932,P4BCKR-R,,
3933,PGKGBB-R,,
3934,PRQBCC-R,,
3935,Q3VYY3-R,2001-01-26,2012-10-01
3936,QQ5HBQ-R,,
3937,R89YH0-R,,
3938,RK3DL5-R,2008-12-05,2017-09-29
3939,RK58PG-R,,
3940,RM6CRD-R,,
3941,RXGRLV-R,,
3942,SJBSYF-R,,
3943,SRSZ9V-R,,
3944,T84JPJ-R,,
